"RecordNumber","Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Xaxis","Yaxis","Zaxis","WorldRegion","Country","LocationText","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages","Notes"
81598,"57196","UNIQUE","THE AUSTAD CO","SD","NOT ACCEPTABLE",43.54,-96.72,-0.08,-0.71,0.68,"NA","US","The Austad Co, SD","NA-US-SD-THE AUSTAD CO","true",,,,"Converted Decommisioned Zipcodes"
81599,"58319","STANDARD","BREMEN","ND","PRIMARY",47.72,-99.36,-0.10,-0.66,0.73,"NA","US","Bremen, ND","NA-US-ND-BREMEN","true",,,,"Converted Decommisioned Zipcodes"
81600,"58319","STANDARD","NEW ROCKFORD","ND","ACCEPTABLE",47.72,-99.36,-0.10,-0.66,0.73,"NA","US","New Rockford, ND","NA-US-ND-NEW ROCKFORD","true",,,,"Converted Decommisioned Zipcodes"
81601,"59773","STANDARD","BOZEMAN","MT","PRIMARY",45.67,-111.03,-0.25,-0.65,0.71,"NA","US","Bozeman, MT","NA-US-MT-BOZEMAN","true",,,,"Converted Decommisioned Zipcodes"
81602,"60049","UNIQUE","KEMPER INS CO","IL","NOT ACCEPTABLE",42.17,-87.99,0.02,-0.74,0.67,"NA","US","Kemper Ins Co, IL","NA-US-IL-KEMPER INS CO","true",,,,"Converted Decommisioned Zipcodes"
81603,"60049","UNIQUE","LAKE ZURICH","IL","PRIMARY",42.17,-87.99,0.02,-0.74,0.67,"NA","US","Lake Zurich, IL","NA-US-IL-LAKE ZURICH","true",,,,"Converted Decommisioned Zipcodes"
81604,"60049","UNIQUE","LONG GROVE","IL","ACCEPTABLE",42.17,-87.99,0.02,-0.74,0.67,"NA","US","Long Grove, IL","NA-US-IL-LONG GROVE","true",,,,"Converted Decommisioned Zipcodes"
81605,"60092","STANDARD","LIBERTYVILLE","IL","PRIMARY",42.28,-87.95,0.02,-0.73,0.67,"NA","US","Libertyville, IL","NA-US-IL-LIBERTYVILLE","true",,,,"Converted Decommisioned Zipcodes"
81606,"60125","UNIQUE","CAROL STREAM","IL","PRIMARY",41.91,-88.12,0.02,-0.74,0.66,"NA","US","Carol Stream, IL","NA-US-IL-CAROL STREAM","true",,,,"Converted Decommisioned Zipcodes"
81607,"60125","UNIQUE","ELECTRONIC DATA SYSTEMS","IL","ACCEPTABLE",41.91,-88.12,0.02,-0.74,0.66,"NA","US","Electronic Data Systems, IL","NA-US-IL-ELECTRONIC DATA SYSTEMS","true",,,,"Converted Decommisioned Zipcodes"
81608,"60570","UNIQUE","LIONS INTERNATIONAL","IL","NOT ACCEPTABLE",41.84,-87.90,0.02,-0.74,0.66,"NA","US","Lions International, IL","NA-US-IL-LIONS INTERNATIONAL","true",,,,"Converted Decommisioned Zipcodes"
81609,"60570","UNIQUE","OAK BROOK","IL","ACCEPTABLE",41.84,-87.90,0.02,-0.74,0.66,"NA","US","Oak Brook, IL","NA-US-IL-OAK BROOK","true",,,,"Converted Decommisioned Zipcodes"
81610,"60570","UNIQUE","HINSDALE","IL","PRIMARY",41.84,-87.90,0.02,-0.74,0.66,"NA","US","Hinsdale, IL","NA-US-IL-HINSDALE","true",,,,"Converted Decommisioned Zipcodes"
81611,"60597","UNIQUE","FOX VALLEY","IL","PRIMARY",41.76,-88.22,0.02,-0.74,0.66,"NA","US","Fox Valley, IL","NA-US-IL-FOX VALLEY","true",,,,"Converted Decommisioned Zipcodes"
81612,"60597","UNIQUE","RATES AND CLASSIFICATION","IL","ACCEPTABLE",41.76,-88.22,0.02,-0.74,0.66,"NA","US","Rates And Classification, IL","NA-US-IL-RATES AND CLASSIFICATION","true",,,,"Converted Decommisioned Zipcodes"
81613,"60663","UNIQUE","CHICAGO","IL","PRIMARY",41.87,-87.63,0.03,-0.74,0.66,"NA","US","Chicago, IL","NA-US-IL-CHICAGO","true",,,,"Converted Decommisioned Zipcodes"
81614,"75388","UNIQUE","DALLAS","TX","PRIMARY",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81615,"75388","UNIQUE","FIRST CITY BANK","TX","NOT ACCEPTABLE",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","First City Bank, TX","NA-US-TX-FIRST CITY BANK","true",,,,"Converted Decommisioned Zipcodes"
81616,"75396","UNIQUE","DALLAS","TX","PRIMARY",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Dallas, TX","NA-US-TX-DALLAS","true",,,,"Converted Decommisioned Zipcodes"
81617,"75396","UNIQUE","SOUTHWESTERN BANKCARD","TX","NOT ACCEPTABLE",32.78,-96.80,-0.09,-0.83,0.54,"NA","US","Southwestern Bankcard, TX","NA-US-TX-SOUTHWESTERN BANKCARD","true",,,,"Converted Decommisioned Zipcodes"
81618,"76299","UNIQUE","ROANOKE","TX","PRIMARY",32.99,-97.23,-0.10,-0.83,0.54,"NA","US","Roanoke, TX","NA-US-TX-ROANOKE","true",,,,"Converted Decommisioned Zipcodes"
81619,"76299","UNIQUE","INTERNATIONAL BUSINESS MACHI","TX","NOT ACCEPTABLE",32.99,-97.23,-0.10,-0.83,0.54,"NA","US","International Business Machi, TX","NA-US-TX-INTERNATIONAL BUSINESS MACHI","true",,,,"Converted Decommisioned Zipcodes"
81620,"76545","UNIQUE","KILLEEN","TX","PRIMARY",31.11,-97.72,-0.11,-0.84,0.51,"NA","US","Killeen, TX","NA-US-TX-KILLEEN","true",,,,"Converted Decommisioned Zipcodes"
81621,"76545","UNIQUE","FORT HOOD 1ST CAVLRY DIV","TX","NOT ACCEPTABLE",31.11,-97.72,-0.11,-0.84,0.51,"NA","US","Fort Hood 1st Cavlry Div, TX","NA-US-TX-FORT HOOD 1ST CAVLRY DIV","true",,,,"Converted Decommisioned Zipcodes"
81622,"76546","UNIQUE","KILLEEN","TX","PRIMARY",31.11,-97.72,-0.11,-0.84,0.51,"NA","US","Killeen, TX","NA-US-TX-KILLEEN","true",,,,"Converted Decommisioned Zipcodes"
81623,"76546","UNIQUE","FORT HOOD 2ND ARMRD DIV","TX","NOT ACCEPTABLE",31.11,-97.72,-0.11,-0.84,0.51,"NA","US","Fort Hood 2nd Armrd Div, TX","NA-US-TX-FORT HOOD 2ND ARMRD DIV","true",,,,"Converted Decommisioned Zipcodes"
81624,"76795","UNIQUE","WACO","TX","PRIMARY",31.47,-97.24,-0.10,-0.84,0.52,"NA","US","Waco, TX","NA-US-TX-WACO","true",,,,"Converted Decommisioned Zipcodes"
81625,"76795","UNIQUE","WORD RECORD BUS REPLY","TX","NOT ACCEPTABLE",31.47,-97.24,-0.10,-0.84,0.52,"NA","US","Word Record Bus Reply, TX","NA-US-TX-WORD RECORD BUS REPLY","true",,,,"Converted Decommisioned Zipcodes"
81626,"77097","STANDARD","HOUSTON","TX","PRIMARY",29.76,-95.36,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes"
81627,"77246","PO BOX","HOUSTON","TX","PRIMARY",29.64,-95.43,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81628,"77247","PO BOX","HOUSTON","TX","PRIMARY",29.64,-95.43,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81629,"77250","PO BOX","HOUSTON","TX","PRIMARY",29.70,-95.53,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81630,"77260","PO BOX","HOUSTON","TX","PRIMARY",29.67,-95.24,-0.07,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81631,"77276","PO BOX","HOUSTON","TX","PRIMARY",29.75,-95.36,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81632,"77278","PO BOX","HOUSTON","TX","PRIMARY",29.76,-95.51,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81633,"77285","PO BOX","HOUSTON","TX","PRIMARY",29.75,-95.36,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81634,"77286","PO BOX","HOUSTON","TX","PRIMARY",29.67,-95.36,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81635,"77294","PO BOX","HOUSTON","TX","PRIMARY",29.86,-95.24,-0.07,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81636,"77296","PO BOX","HOUSTON","TX","PRIMARY",29.76,-95.36,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81637,"77298","UNIQUE","HOUSTON","TX","PRIMARY",29.76,-95.36,-0.08,-0.86,0.49,"NA","US","Houston, TX","NA-US-TX-HOUSTON","true",,,,"Converted Decommisioned Zipcodes"
81638,"77298","UNIQUE","NCNB","TX","NOT ACCEPTABLE",29.76,-95.36,-0.08,-0.86,0.49,"NA","US","Ncnb, TX","NA-US-TX-NCNB","true",,,,"Converted Decommisioned Zipcodes"
81639,"85289","UNIQUE","TEMPE","AZ","PRIMARY",33.40,-111.96,-0.31,-0.77,0.55,"NA","US","Tempe, AZ","NA-US-AZ-TEMPE","true",,,,"Converted Decommisioned Zipcodes"
81640,"85289","UNIQUE","STATE FARM INS","AZ","NOT ACCEPTABLE",33.40,-111.96,-0.31,-0.77,0.55,"NA","US","State Farm Ins, AZ","NA-US-AZ-STATE FARM INS","true",,,,"Converted Decommisioned Zipcodes"
81641,"85290","STANDARD","APACHE JCT","AZ","ACCEPTABLE",33.45,-111.63,-0.30,-0.77,0.55,"NA","US","Apache Jct, AZ","NA-US-AZ-APACHE JCT","true",,,,"Converted Decommisioned Zipcodes"
81642,"85290","STANDARD","APACHE JUNCTION","AZ","PRIMARY",33.45,-111.63,-0.30,-0.77,0.55,"NA","US","Apache Junction, AZ","NA-US-AZ-APACHE JUNCTION","true",,,,"Converted Decommisioned Zipcodes"
81643,"85290","STANDARD","TORTILLA FLAT","AZ","ACCEPTABLE",33.45,-111.63,-0.30,-0.77,0.55,"NA","US","Tortilla Flat, AZ","NA-US-AZ-TORTILLA FLAT","true",,,,"Converted Decommisioned Zipcodes"
81644,"85291","PO BOX","VALLEY FARMS","AZ","PRIMARY",32.99,-111.44,-0.30,-0.78,0.54,"NA","US","Valley Farms, AZ","NA-US-AZ-VALLEY FARMS","true",,,,"Converted Decommisioned Zipcodes"
81645,"85292","STANDARD","DUDLEYVILLE","AZ","ACCEPTABLE",32.94,-110.72,-0.29,-0.78,0.54,"NA","US","Dudleyville, AZ","NA-US-AZ-DUDLEYVILLE","true",,,,"Converted Decommisioned Zipcodes"
81646,"85292","STANDARD","WINKELMAN","AZ","PRIMARY",32.94,-110.72,-0.29,-0.78,0.54,"NA","US","Winkelman, AZ","NA-US-AZ-WINKELMAN","true",,,,"Converted Decommisioned Zipcodes"
81647,"85293","STANDARD","CASA GRANDE","AZ","PRIMARY",32.85,-111.79,-0.31,-0.77,0.54,"NA","US","Casa Grande, AZ","NA-US-AZ-CASA GRANDE","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81648,"85294","STANDARD","CASA GRANDE","AZ","PRIMARY",32.92,-111.61,-0.30,-0.78,0.54,"NA","US","Casa Grande, AZ","NA-US-AZ-CASA GRANDE","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81649,"85313","UNIQUE","ARIZONA STATE UNIV WEST","AZ","ACCEPTABLE",33.60,-112.16,-0.31,-0.77,0.55,"NA","US","Arizona State Univ West, AZ","NA-US-AZ-ARIZONA STATE UNIV WEST","true",,,,"Converted Decommisioned Zipcodes"
81650,"85313","UNIQUE","GLENDALE","AZ","PRIMARY",33.60,-112.16,-0.31,-0.77,0.55,"NA","US","Glendale, AZ","NA-US-AZ-GLENDALE","true",,,,"Converted Decommisioned Zipcodes"
81651,"85777","UNIQUE","ARIZ CORRECTIONAL CTR","AZ","NOT ACCEPTABLE",32.09,-110.91,-0.30,-0.79,0.53,"NA","US","Ariz Correctional Ctr, AZ","NA-US-AZ-ARIZ CORRECTIONAL CTR","true",,,,"Converted Decommisioned Zipcodes"
81652,"85777","UNIQUE","TUCSON","AZ","PRIMARY",32.09,-110.91,-0.30,-0.79,0.53,"NA","US","Tucson, AZ","NA-US-AZ-TUCSON","true",,,,"Converted Decommisioned Zipcodes"
81653,"86330","STANDARD","IRON SPRINGS","AZ","ACCEPTABLE",34.67,-112.52,-0.31,-0.75,0.56,"NA","US","Iron Springs, AZ","NA-US-AZ-IRON SPRINGS","true",,,,"Converted Decommisioned Zipcodes"
81654,"86330","STANDARD","PRESCOTT","AZ","PRIMARY",34.67,-112.52,-0.31,-0.75,0.56,"NA","US","Prescott, AZ","NA-US-AZ-PRESCOTT","true",,,,"Converted Decommisioned Zipcodes"
81655,"86555","STANDARD","DOUGLAS","AZ","PRIMARY",31.38,-109.55,-0.28,-0.80,0.52,"NA","US","Douglas, AZ","NA-US-AZ-DOUGLAS","true",,,,"Converted Decommisioned Zipcodes"
81656,"87165","PO BOX","ALBUQUERQUE","NM","PRIMARY",35.08,-106.64,-0.23,-0.78,0.57,"NA","US","Albuquerque, NM","NA-US-NM-ALBUQUERQUE","true",,,,"Converted Decommisioned Zipcodes;  Historical ZipCodeType from various website"
81657,"89824","PO BOX","ELKO","NV","ACCEPTABLE",41.02,-115.41,-0.32,-0.68,0.65,"NA","US","Elko, NV","NA-US-NV-ELKO","true",,,,"Converted Decommisioned Zipcodes"
81658,"89824","PO BOX","HALLECK","NV","PRIMARY",41.02,-115.41,-0.32,-0.68,0.65,"NA","US","Halleck, NV","NA-US-NV-HALLECK","true",,,,"Converted Decommisioned Zipcodes"
81659,"89824","PO BOX","ELBURZ","NV","ACCEPTABLE",41.02,-115.41,-0.32,-0.68,0.65,"NA","US","Elburz, NV","NA-US-NV-ELBURZ","true",,,,"Converted Decommisioned Zipcodes"
81660,"90102","UNIQUE","BRYLANE","CA","ACCEPTABLE",34.01,-118.19,-0.39,-0.73,0.55,"NA","US","Brylane, CA","NA-US-CA-BRYLANE","true",,,,"Converted Decommisioned Zipcodes"
81661,"90102","UNIQUE","LOS ANGELES","CA","PRIMARY",34.01,-118.19,-0.39,-0.73,0.55,"NA","US","Los Angeles, CA","NA-US-CA-LOS ANGELES","true",,,,"Converted Decommisioned Zipcodes"
81662,"90313","UNIQUE","GENERAL TELEPHONE","CA","ACCEPTABLE",33.96,-118.35,-0.39,-0.72,0.55,"NA","US","General Telephone, CA","NA-US-CA-GENERAL TELEPHONE","true",,,,"Converted Decommisioned Zipcodes"
81663,"90313","UNIQUE","INGLEWOOD","CA","PRIMARY",33.96,-118.35,-0.39,-0.72,0.55,"NA","US","Inglewood, CA","NA-US-CA-INGLEWOOD","true",,,,"Converted Decommisioned Zipcodes"
81664,"90397","UNIQUE","INGLEWOOD","CA","PRIMARY",33.96,-118.35,-0.39,-0.72,0.55,"NA","US","Inglewood, CA","NA-US-CA-INGLEWOOD","true",,,,"Converted Decommisioned Zipcodes"
81665,"90397","UNIQUE","SHARED FIRM ZIP CODE","CA","ACCEPTABLE",33.96,-118.35,-0.39,-0.72,0.55,"NA","US","Shared Firm Zip Code, CA","NA-US-CA-SHARED FIRM ZIP CODE","true",,,,"Converted Decommisioned Zipcodes"
81666,"90398","UNIQUE","INGLEWOOD","CA","PRIMARY",33.96,-118.35,-0.39,-0.72,0.55,"NA","US","Inglewood, CA","NA-US-CA-INGLEWOOD","true",,,,"Converted Decommisioned Zipcodes"
81667,"90398","UNIQUE","ELECTRONIC DATA SYSTEMS INC","CA","NOT ACCEPTABLE",33.96,-118.35,-0.39,-0.72,0.55,"NA","US","Electronic Data Systems Inc, CA","NA-US-CA-ELECTRONIC DATA SYSTEMS INC","true",,,,"Converted Decommisioned Zipcodes"
81668,"90612","UNIQUE","WHITTIER","CA","PRIMARY",33.96,-118.02,-0.38,-0.73,0.55,"NA","US","Whittier, CA","NA-US-CA-WHITTIER","true",,,,"Converted Decommisioned Zipcodes"
81669,"90612","UNIQUE","WHITTIER ASB","CA","NOT ACCEPTABLE",33.96,-118.02,-0.38,-0.73,0.55,"NA","US","Whittier Asb, CA","NA-US-CA-WHITTIER ASB","true",,,,"Converted Decommisioned Zipcodes"
81670,"90659","UNIQUE","NORWALK","CA","PRIMARY",33.90,-118.07,-0.39,-0.73,0.55,"NA","US","Norwalk, CA","NA-US-CA-NORWALK","true",,,,"Converted Decommisioned Zipcodes"
81671,"90659","UNIQUE","MW","CA","NOT ACCEPTABLE",33.90,-118.07,-0.39,-0.73,0.55,"NA","US","Mw, CA","NA-US-CA-MW","true",,,,"Converted Decommisioned Zipcodes"
81672,"90845","UNIQUE","BUFFUMS","CA","NOT ACCEPTABLE",33.77,-118.18,-0.39,-0.73,0.55,"NA","US","Buffums, CA","NA-US-CA-BUFFUMS","true",,,,"Converted Decommisioned Zipcodes"
81673,"90845","UNIQUE","LONG BEACH","CA","PRIMARY",33.77,-118.18,-0.39,-0.73,0.55,"NA","US","Long Beach, CA","NA-US-CA-LONG BEACH","true",,,,"Converted Decommisioned Zipcodes"
81674,"90888","UNIQUE","FAR","CA","NOT ACCEPTABLE",33.77,-118.18,-0.39,-0.73,0.55,"NA","US","Far, CA","NA-US-CA-FAR","true",,,,"Converted Decommisioned Zipcodes"
81675,"90888","UNIQUE","LONG BEACH","CA","PRIMARY",33.77,-118.18,-0.39,-0.73,0.55,"NA","US","Long Beach, CA","NA-US-CA-LONG BEACH","true",,,,"Converted Decommisioned Zipcodes"
81676,"90888","UNIQUE","FOUNDATION AIRBORNE RELIEF","CA","NOT ACCEPTABLE",33.77,-118.18,-0.39,-0.73,0.55,"NA","US","Foundation Airborne Relief, CA","NA-US-CA-FOUNDATION AIRBORNE RELIEF","true",,,,"Converted Decommisioned Zipcodes"
81677,"91131","UNIQUE","WORLD VISION INTERNATIONAL","CA","NOT ACCEPTABLE",34.15,-118.15,-0.39,-0.72,0.56,"NA","US","World Vision International, CA","NA-US-CA-WORLD VISION INTERNATIONAL","true",,,,"Converted Decommisioned Zipcodes"
81678,"91131","UNIQUE","PASADENA","CA","PRIMARY",34.15,-118.15,-0.39,-0.72,0.56,"NA","US","Pasadena, CA","NA-US-CA-PASADENA","true",,,,"Converted Decommisioned Zipcodes"
81679,"91191","UNIQUE","PASADENA","CA","PRIMARY",34.15,-118.15,-0.39,-0.72,0.56,"NA","US","Pasadena, CA","NA-US-CA-PASADENA","true",,,,"Converted Decommisioned Zipcodes"
81680,"91191","UNIQUE","WORLD VISION INC BRM","CA","ACCEPTABLE",34.15,-118.15,-0.39,-0.72,0.56,"NA","US","World Vision Inc Brm, CA","NA-US-CA-WORLD VISION INC BRM","true",,,,"Converted Decommisioned Zipcodes"
81681,"91363","UNIQUE","THOUSAND OAKS","CA","PRIMARY",34.14,-118.80,-0.39,-0.72,0.56,"NA","US","Thousand Oaks, CA","NA-US-CA-THOUSAND OAKS","true",,,,"Converted Decommisioned Zipcodes"
81682,"91363","UNIQUE","WESTLAKE VILLAGE","CA","NOT ACCEPTABLE",34.14,-118.80,-0.39,-0.72,0.56,"NA","US","Westlake Village, CA","NA-US-CA-WESTLAKE VILLAGE","true",,,,"Converted Decommisioned Zipcodes"
81683,"91363","UNIQUE","STATE FARM","CA","NOT ACCEPTABLE",34.14,-118.80,-0.39,-0.72,0.56,"NA","US","State Farm, CA","NA-US-CA-STATE FARM","true",,,,"Converted Decommisioned Zipcodes"
81684,"91363","UNIQUE","WESTLAKE VLG","CA","NOT ACCEPTABLE",34.14,-118.80,-0.39,-0.72,0.56,"NA","US","Westlake Vlg, CA","NA-US-CA-WESTLAKE VLG","true",,,,"Converted Decommisioned Zipcodes"
81685,"91388","UNIQUE","PACIFIC TEL","CA","NOT ACCEPTABLE",34.20,-118.47,-0.39,-0.72,0.56,"NA","US","Pacific Tel, CA","NA-US-CA-PACIFIC TEL","true",,,,"Converted Decommisioned Zipcodes"
81686,"91388","UNIQUE","VAN NUYS","CA","PRIMARY",34.20,-118.47,-0.39,-0.72,0.56,"NA","US","Van Nuys, CA","NA-US-CA-VAN NUYS","true",,,,"Converted Decommisioned Zipcodes"
81687,"91399","UNIQUE","LOCKHEED CORP","CA","NOT ACCEPTABLE",34.16,-118.60,-0.39,-0.72,0.56,"NA","US","Lockheed Corp, CA","NA-US-CA-LOCKHEED CORP","true",,,,"Converted Decommisioned Zipcodes"
81688,"91399","UNIQUE","WOODLAND HILLS","CA","PRIMARY",34.16,-118.60,-0.39,-0.72,0.56,"NA","US","Woodland Hills, CA","NA-US-CA-WOODLAND HILLS","true",,,,"Converted Decommisioned Zipcodes"
81689,"91399","UNIQUE","WOODLAND HLS","CA","ACCEPTABLE",34.16,-118.60,-0.39,-0.72,0.56,"NA","US","Woodland Hls, CA","NA-US-CA-WOODLAND HLS","true",,,,"Converted Decommisioned Zipcodes"
81690,"91399","UNIQUE","CALABASAS","CA","ACCEPTABLE",34.16,-118.60,-0.39,-0.72,0.56,"NA","US","Calabasas, CA","NA-US-CA-CALABASAS","true",,,,"Converted Decommisioned Zipcodes"
81691,"91497","UNIQUE","SOUTHERN CALIFORNIA GAS COMP","CA","ACCEPTABLE",34.20,-118.47,-0.39,-0.72,0.56,"NA","US","Southern California Gas Comp, CA","NA-US-CA-SOUTHERN CALIFORNIA GAS COMP","true",,,,"Converted Decommisioned Zipcodes"
81692,"91497","UNIQUE","VAN NUYS","CA","PRIMARY",34.20,-118.47,-0.39,-0.72,0.56,"NA","US","Van Nuys, CA","NA-US-CA-VAN NUYS","true",,,,"Converted Decommisioned Zipcodes"
81693,"91797","UNIQUE","POMONA","CA","PRIMARY",34.08,-117.96,-0.38,-0.73,0.56,"NA","US","Pomona, CA","NA-US-CA-POMONA","true",,,,"Converted Decommisioned Zipcodes"
81694,"91797","UNIQUE","BUREAU OF THE CENSUS","CA","ACCEPTABLE",34.08,-117.96,-0.38,-0.73,0.56,"NA","US","Bureau Of The Census, CA","NA-US-CA-BUREAU OF THE CENSUS","true",,,,"Converted Decommisioned Zipcodes"
81695,"91798","UNIQUE","ONTARIO","CA","PRIMARY",34.06,-117.61,-0.38,-0.73,0.56,"NA","US","Ontario, CA","NA-US-CA-ONTARIO","true",,,,"Converted Decommisioned Zipcodes"
81696,"91798","UNIQUE","RMX","CA","ACCEPTABLE",34.06,-117.61,-0.38,-0.73,0.56,"NA","US","Rmx, CA","NA-US-CA-RMX","true",,,,"Converted Decommisioned Zipcodes"
81697,"91799","UNIQUE","FOCUS ON THE FAMILY","CA","NOT ACCEPTABLE",34.05,-117.75,-0.38,-0.73,0.55,"NA","US","Focus On The Family, CA","NA-US-CA-FOCUS ON THE FAMILY","true",,,,"Converted Decommisioned Zipcodes"
81698,"91799","UNIQUE","POMONA","CA","PRIMARY",34.05,-117.75,-0.38,-0.73,0.55,"NA","US","Pomona, CA","NA-US-CA-POMONA","true",,,,"Converted Decommisioned Zipcodes"
81699,"91841","UNIQUE","ALHAMBRA","CA","PRIMARY",34.09,-118.12,-0.39,-0.73,0.56,"NA","US","Alhambra, CA","NA-US-CA-ALHAMBRA","true",,,,"Converted Decommisioned Zipcodes"
81700,"91841","UNIQUE","CARTER HAWLEY HALE","CA","NOT ACCEPTABLE",34.09,-118.12,-0.39,-0.73,0.56,"NA","US","Carter Hawley Hale, CA","NA-US-CA-CARTER HAWLEY HALE","true",,,,"Converted Decommisioned Zipcodes"
81701,"91990","UNIQUE","POTRERO","CA","PRIMARY",32.60,-116.61,-0.37,-0.75,0.53,"NA","US","Potrero, CA","NA-US-CA-POTRERO","true",,,,"Converted Decommisioned Zipcodes"
81702,"91990","UNIQUE","YOUNG AMERICA","CA","ACCEPTABLE",32.60,-116.61,-0.37,-0.75,0.53,"NA","US","Young America, CA","NA-US-CA-YOUNG AMERICA","true",,,,"Converted Decommisioned Zipcodes"
81703,"92090","UNIQUE","EL CAJON","CA","PRIMARY",32.79,-116.96,-0.38,-0.74,0.54,"NA","US","El Cajon, CA","NA-US-CA-EL CAJON","true",,,,"Converted Decommisioned Zipcodes"
81704,"92090","UNIQUE","TRAVEL LODGE","CA","NOT ACCEPTABLE",32.79,-116.96,-0.38,-0.74,0.54,"NA","US","Travel Lodge, CA","NA-US-CA-TRAVEL LODGE","true",,,,"Converted Decommisioned Zipcodes"
81705,"92133","STANDARD","SAN DIEGO","CA","PRIMARY",32.72,-117.21,-0.38,-0.74,0.54,"NA","US","San Diego, CA","NA-US-CA-SAN DIEGO","true",,,,"Converted Decommisioned Zipcodes"
81706,"92194","STANDARD","SAN DIEGO","CA","PRIMARY",32.80,-117.13,-0.38,-0.74,0.54,"NA","US","San Diego, CA","NA-US-CA-SAN DIEGO","true",,,,"Converted Decommisioned Zipcodes"
81707,"92292","STANDARD","PALM SPRINGS","CA","PRIMARY",33.83,-116.54,-0.37,-0.74,0.55,"NA","US","Palm Springs, CA","NA-US-CA-PALM SPRINGS","true",,,,"Converted Decommisioned Zipcodes"
81708,"92709","UNIQUE","EL TORO MARINE CORPS AIR STA","CA","NOT ACCEPTABLE",33.67,-117.73,-0.38,-0.73,0.55,"NA","US","El Toro Marine Corps Air Sta, CA","NA-US-CA-EL TORO MARINE CORPS AIR STA","true",,,,"Converted Decommisioned Zipcodes"
81709,"92709","UNIQUE","IRVINE","CA","PRIMARY",33.67,-117.73,-0.38,-0.73,0.55,"NA","US","Irvine, CA","NA-US-CA-IRVINE","true",,,,"Converted Decommisioned Zipcodes"
81710,"92710","UNIQUE","IRVINE","CA","PRIMARY",33.70,-117.81,-0.38,-0.73,0.55,"NA","US","Irvine, CA","NA-US-CA-IRVINE","true",,,,"Converted Decommisioned Zipcodes"
81711,"92710","UNIQUE","TUSTIN MARINE CORPS AIR","CA","NOT ACCEPTABLE",33.70,-117.81,-0.38,-0.73,0.55,"NA","US","Tustin Marine Corps Air, CA","NA-US-CA-TUSTIN MARINE CORPS AIR","true",,,,"Converted Decommisioned Zipcodes"
81712,"92710","UNIQUE","TUSTIN MCAS","CA","NOT ACCEPTABLE",33.70,-117.81,-0.38,-0.73,0.55,"NA","US","Tustin Mcas, CA","NA-US-CA-TUSTIN MCAS","true",,,,"Converted Decommisioned Zipcodes"
81713,"93093","STANDARD","SIMI VALLEY","CA","PRIMARY",34.27,-118.71,-0.39,-0.72,0.56,"NA","US","Simi Valley, CA","NA-US-CA-SIMI VALLEY","true",,,,"Converted Decommisioned Zipcodes"
81714,"93381","STANDARD","BAKERSFIELD","CA","PRIMARY",35.37,-119.01,-0.39,-0.71,0.57,"NA","US","Bakersfield, CA","NA-US-CA-BAKERSFIELD","true",,,,"Converted Decommisioned Zipcodes"
81715,"93382","STANDARD","BAKERSFIELD","CA","PRIMARY",35.25,-119.00,-0.39,-0.71,0.57,"NA","US","Bakersfield, CA","NA-US-CA-BAKERSFIELD","true",,,,"Converted Decommisioned Zipcodes"
